date,open,high,low,close,volume
2013-10-07,7768.98,7781.07,7546.19,7600.8,95045402
2013-10-08,7602.71,7835.06,7545.26,7817.8,89028814
2013-10-09,7856.46,7956.9,7818.72,7937.05,130815605
2013-10-10,7877.03,7942.85,7583.41,7675.99,136567889
2013-10-11,7685.46,7757.12,7515.25,7584.16,68491280
2013-10-14,7572.47,7591.73,7320.47,7425.73,94864614
2013-10-15,7427.9,7437.37,7160.41,7238.25,85478283
2013-10-16,7276.64,7376.95,7203.7,7218.33,124296506
2013-10-17,7191.76,7246.04,7013.17,7102.71,92810146
2013-10-18,7091.65,7097.96,7028.67,7094.12,66955528
2013-10-21,7152.79,7242.5,7019.15,7095.78,52424215
2013-10-22,7170.39,7239.69,6950.99,6976.69,144506292
2013-10-23,7043.41,7144.02,6955.22,7005.38,78356463
2013-10-24,7060.41,7152.44,6862.87,6966.55,117524762
2013-10-25,6910.2,6971.53,6834.49,6935.07,87580770
2013-10-28,6852.69,6907.8,6588.73,6683.69,119351663
2013-10-29,6632.8,6781.06,6606.37,6707.96,68287127
2013-10-30,6787.44,6883.5,6558.03,6613.33,100082221
2013-10-31,6534.96,6612.74,6274.55,6364.76,136098044
2013-11-01,6395.01,6579.2,6338.55,6567.21,50137666
2013-11-04,6584.61,6810.14,6570.89,6720.45,138172626
2013-11-05,6653.71,6664.84,6441.75,6528.32,149840296
2013-11-06,6506.82,6768.2,6461.99,6681.33,126438590
2013-11-07,6622.99,6670.7,6362.88,6441.72,129678144
2013-11-08,6412.96,6505.15,6199.96,6226.22,144041135
2013-11-11,6275.53,6417.11,6220.16,6333.39,91910609
2013-11-12,6342.78,6372.9,6200.1,6277.02,68904465
2013-11-13,6321.83,6371.23,6267.77,6330.14,78633814
2013-11-14,6385.63,6401.0,6325.1,6351.96,113379945
2013-11-15,6392.51,6463.62,6267.66,6359.3,146764319
2013-11-18,6361.54,6408.45,6148.86,6224.61,122265483
2013-11-19,6162.26,6380.31,6152.86,6310.78,84603602
2013-11-20,6285.38,6359.12,6092.46,6154.79,104127552
2013-11-21,6113.69,6158.26,5968.67,5997.48,147760439
2013-11-22,5977.32,6046.52,5816.52,5889.82,95284404
2013-11-25,5942.31,5990.95,5780.89,5818.02,86642579
2013-11-26,5884.9,5951.45,5821.11,5862.1,128958411
2013-11-27,5868.85,6131.61,5790.09,6041.3,122738226
2013-11-28,6041.79,6146.93,6010.91,6058.88,80581711
2013-11-29,6041.82,6301.26,5953.9,6216.33,89985512
2013-12-02,6202.29,6209.65,6035.12,6067.54,109796155
2013-12-03,6113.6,6337.43,6075.66,6270.23,110261832
2013-12-04,6288.27,6324.62,6193.6,6232.6,77647507
2013-12-05,6242.25,6332.15,6236.05,6328.09,94735640
2013-12-06,6389.19,6396.33,6261.12,6321.94,91536803
2013-12-09,6356.93,6479.35,6271.76,6420.27,63385516
2013-12-10,6489.77,6731.39,6438.77,6683.21,102063088
2013-12-11,6618.21,6816.6,6583.38,6811.31,89585094
2013-12-12,6844.69,6886.72,6750.83,6822.17,73776348
2013-12-13,6767.85,6841.6,6535.82,6574.47,81381157
2013-12-16,6545.3,6739.65,6452.77,6710.21,141615401
2013-12-17,6658.21,6669.53,6442.83,6458.73,108752116
2013-12-18,6520.9,6722.26,6483.85,6632.38,57988778
2013-12-19,6554.48,6773.12,6484.71,6696.03,56814758
2013-12-20,6628.36,6652.3,6402.88,6473.65,74574296
2013-12-23,6536.81,6615.71,6409.11,6476.81,128946941
2013-12-24,6439.45,6552.49,6433.24,6491.11,87919132
2013-12-25,6420.05,6561.76,6375.6,6549.0,75670862
2013-12-26,6603.15,6659.18,6496.55,6588.76,145066012
2013-12-27,6627.22,6762.3,6536.12,6696.43,139446326
2013-12-30,6736.77,6741.09,6520.61,6561.25,140937667
2013-12-31,6580.47,6845.18,6576.01,6765.97,142614174
2014-01-01,6830.48,6861.37,6658.6,6674.14,54218828
2014-01-02,6734.73,6787.56,6634.51,6705.8,88146203
2014-01-03,6635.7,6716.52,6544.84,6652.72,79713306
2014-01-06,6731.04,6794.46,6575.6,6665.13,123208168
2014-01-07,6642.6,6773.42,6603.28,6746.21,126112485
2014-01-08,6720.38,6761.55,6530.78,6537.2,104701384
2014-01-09,6609.96,6696.39,6544.92,6637.48,103389592
2014-01-10,6648.82,6918.87,6592.72,6825.51,59890201
2014-01-13,6833.17,6973.58,6825.38,6922.19,143341966
2014-01-14,6987.88,7251.76,6914.03,7195.89,66818338
2014-01-15,7233.31,7506.47,7169.88,7431.39,88785706
2014-01-16,7396.93,7596.02,7300.79,7485.2,52752966
2014-01-17,7395.87,7440.0,7297.19,7391.78,71095743
2014-01-20,7362.36,7383.2,7105.43,7145.05,51483668
2014-01-21,7071.81,7114.25,6920.64,6949.82,102501008
2014-01-22,6897.06,6954.23,6712.6,6733.91,58207186
2014-01-23,6754.56,6880.05,6674.88,6820.01,79371554
2014-01-24,6867.36,6956.03,6777.87,6788.13,148949170
2014-01-27,6834.96,6931.65,6743.1,6864.2,140834115
2014-01-28,6789.48,6855.6,6588.99,6685.31,124596315
2014-01-29,6751.66,6783.06,6733.45,6755.88,65656264
2014-01-30,6689.14,6713.82,6629.6,6646.03,50871774
2014-01-31,6611.19,6778.07,6519.36,6681.94,111275566
2014-02-03,6655.33,6864.57,6575.77,6805.66,122884303
2014-02-04,6797.68,7033.49,6785.63,6943.37,129647361
2014-02-05,6982.85,7132.04,6939.34,7096.42,80996935
2014-02-06,7173.62,7247.0,6967.95,7061.82,51137010
2014-02-07,7127.03,7168.84,6917.58,6973.72,60433775
2014-02-10,6932.85,7229.51,6859.53,7133.89,66922485
2014-02-11,7048.47,7061.28,6986.6,7025.18,71757048
2014-02-12,6978.92,7088.58,6956.3,7084.41,144009322
2014-02-13,7162.19,7248.36,6912.82,6989.86,72940063
2014-02-14,6917.31,7143.61,6901.36,7086.19,126886722
2014-02-17,7155.89,7327.34,7093.63,7251.55,108214906
2014-02-18,7183.05,7232.11,6957.87,7015.85,94602664
2014-02-19,7024.31,7087.77,6813.46,6847.96,112243471
2014-02-20,6879.23,6952.89,6854.21,6867.03,124626797
2014-02-21,6869.79,7035.03,6789.34,6955.87,81720102
2014-02-24,6952.32,7138.26,6862.34,7063.11,59015235
2014-02-25,7071.16,7171.34,6963.05,7018.31,128099210
2014-02-26,7014.87,7070.16,6840.46,6876.98,91740604
2014-02-27,6937.42,7107.5,6920.06,7002.92,146956534
2014-02-28,7045.61,7054.65,6844.32,6902.94,132549527
2014-03-03,6868.91,6964.63,6616.65,6715.37,68155669
2014-03-04,6741.56,6769.56,6572.34,6602.2,115400901
2014-03-05,6679.43,6816.33,6586.55,6741.49,120450969
2014-03-06,6781.57,6880.74,6510.08,6605.0,127480448
2014-03-07,6621.24,6625.53,6485.4,6500.58,134195153
2014-03-10,6537.21,6600.58,6297.24,6391.13,87178071
2014-03-11,6458.18,6558.1,6442.66,6534.08,146225993
2014-03-12,6524.5,6615.78,6400.9,6469.37,63856023
2014-03-13,6429.58,6520.79,6353.94,6513.62,67534576
2014-03-14,6514.14,6601.12,6440.55,6482.06,103133159
2014-03-17,6434.93,6586.33,6399.58,6505.27,129842205
2014-03-18,6463.24,6637.47,6426.66,6590.51,128458610
2014-03-19,6526.6,6556.99,6516.61,6541.2,53075969
2014-03-20,6565.02,6770.46,6496.76,6758.29,142044869
2014-03-21,6835.87,6868.88,6574.26,6661.16,55486368
2014-03-24,6718.81,6795.14,6527.44,6581.39,66016420
2014-03-25,6651.54,6678.78,6369.93,6463.63,122640278
2014-03-26,6513.46,6553.27,6326.1,6344.19,126167096
2014-03-27,6280.42,6509.93,6239.05,6419.33,51877988
2014-03-28,6419.5,6474.57,6331.01,6368.23,106060603
2014-03-31,6420.41,6624.56,6347.09,6577.36,55446471
2014-04-01,6558.91,6730.6,6547.63,6637.79,118738936
2014-04-02,6686.25,6695.45,6571.71,6630.9,84190049
2014-04-03,6599.16,6694.82,6375.88,6415.51,76353271
2014-04-04,6443.97,6505.41,6419.75,6484.43,105946279
2014-04-07,6460.12,6519.98,6364.82,6383.49,75470866
2014-04-08,6326.73,6342.25,6118.65,6201.06,65766710
2014-04-09,6139.81,6339.02,6066.78,6312.46,139317146
2014-04-10,6257.53,6415.94,6195.01,6380.96,143338543
2014-04-11,6353.48,6432.27,6302.89,6419.62,118885653
2014-04-14,6440.61,6670.95,6391.35,6616.43,129741240
2014-04-15,6687.94,6810.8,6594.38,6735.17,69799652
2014-04-16,6757.72,6942.22,6684.65,6848.68,138317278
2014-04-17,6865.25,6970.51,6841.81,6940.51,95477727
2014-04-18,6991.31,7232.08,6890.25,7153.8,87813626
2014-04-21,7230.59,7460.12,7188.64,7436.27,57731369
2014-04-22,7412.12,7442.21,7190.59,7294.64,54661983
2014-04-23,7348.73,7360.79,7143.33,7234.48,139719331
2014-04-24,7239.51,7282.38,7119.91,7198.54,99633035
2014-04-25,7261.35,7428.11,7185.09,7382.63,140615691
2014-04-28,7341.62,7393.57,7201.63,7267.1,146710853
2014-04-29,7318.98,7404.58,7119.26,7217.21,135325945
2014-04-30,7188.72,7293.12,7010.83,7059.05,125741435
2014-05-01,7054.34,7250.21,6955.56,7205.55,129812200
2014-05-02,7253.44,7341.93,7153.61,7202.22,87628906
2014-05-05,7137.65,7170.77,6993.61,6999.36,143649259
2014-05-06,7067.94,7197.56,6968.39,7098.76,91117533
2014-05-07,7100.14,7257.29,7055.5,7234.23,69138827
2014-05-08,7203.51,7459.08,7158.44,7393.67,109952950
2014-05-09,7337.19,7522.56,7285.3,7492.79,87068773
2014-05-12,7427.46,7508.43,7259.43,7368.61,85660991
2014-05-13,7312.3,7402.22,7137.66,7146.69,139616888
2014-05-14,7224.5,7355.14,7194.93,7289.81,71127637
2014-05-15,7366.96,7543.41,7329.44,7506.89,91466066
2014-05-16,7455.27,7647.41,7406.94,7593.76,138286472
2014-05-19,7643.03,7753.35,7439.42,7517.38,52425579
2014-05-20,7432.58,7580.72,7375.44,7497.52,121246829
2014-05-21,7555.45,7765.57,7538.5,7745.73,99440487
2014-05-22,7788.47,7895.83,7696.95,7763.53,92726287
2014-05-23,7699.51,7811.6,7601.36,7636.11,73651605
2014-05-26,7623.82,7903.68,7591.29,7809.46,141305140
2014-05-27,7837.67,7931.25,7777.24,7921.71,136277277
2014-05-28,8010.09,8302.72,7927.49,8187.77,142811690
2014-05-29,8193.48,8449.31,8091.92,8339.3,79872087
2014-05-30,8420.35,8440.68,8344.97,8401.55,141532272
2014-06-02,8366.05,8427.01,8192.21,8209.59,58314171
2014-06-03,8238.29,8333.58,7928.82,8014.2,70468290
2014-06-04,8074.53,8295.73,7961.89,8284.03,99323356
2014-06-05,8249.34,8380.79,8240.86,8258.81,70398821
2014-06-06,8255.61,8438.42,8243.61,8345.97,75005914
2014-06-09,8309.87,8510.14,8291.27,8390.93,53552710
2014-06-10,8411.91,8486.09,8174.85,8273.98,79208016
2014-06-11,8326.22,8420.81,8311.57,8340.75,72075919
2014-06-12,8422.51,8450.91,8191.35,8270.12,97119069
2014-06-13,8311.64,8371.97,8198.24,8320.67,53595556
2014-06-16,8340.82,8432.83,8078.26,8183.93,83035177
2014-06-17,8153.28,8380.36,8107.56,8260.48,138486242
2014-06-18,8296.74,8523.15,8274.45,8500.61,143043084
2014-06-19,8555.87,8646.9,8498.69,8526.45,120090170
2014-06-20,8547.61,8587.49,8272.75,8380.58,142769936
2014-06-23,8419.49,8726.97,8319.83,8618.73,80266345
2014-06-24,8542.03,8557.09,8455.28,8502.69,54665196
2014-06-25,8496.47,8506.75,8166.84,8288.29,56115184
2014-06-26,8290.57,8354.56,8116.69,8235.4,117869393
2014-06-27,8296.06,8488.96,8287.28,8460.21,51900451
2014-06-30,8458.46,8474.93,8202.27,8283.86,124305889
2014-07-01,8228.65,8544.45,8149.11,8457.11,74546409
2014-07-02,8498.94,8802.19,8396.87,8735.38,134592986
2014-07-03,8721.7,8868.23,8608.63,8830.26,104027629
2014-07-04,8825.69,8926.57,8711.7,8732.66,78161588
2014-07-07,8833.19,9213.04,8702.94,9079.2,69009846
2014-07-08,9177.75,9482.89,9088.69,9408.84,131527632
2014-07-09,9361.88,9694.33,9222.75,9641.12,149397183
2014-07-10,9656.41,9881.56,9555.63,9782.34,74713836
2014-07-11,9706.9,10037.41,9648.98,9973.85,132937486
2014-07-14,10091.84,10151.26,9981.32,9993.46,102292747
2014-07-15,9931.64,10289.88,9857.72,10168.26,82835306
2014-07-16,10062.51,10235.04,10017.86,10151.72,141761198
2014-07-17,10223.1,10350.91,10079.6,10085.57,139791980
2014-07-18,10040.85,10402.16,9923.41,10255.79,137671175
2014-07-21,10270.97,10408.43,10038.87,10054.36,101723054
2014-07-22,9975.82,10151.57,9929.34,10072.24,103592665
2014-07-23,10006.79,10278.99,9948.77,10203.83,58490284
2014-07-24,10158.23,10233.45,9964.68,10022.22,83745968
2014-07-25,10038.74,10362.93,9937.7,10219.01,99430703
2014-07-28,10117.59,10452.97,10101.16,10407.37,140359459
2014-07-29,10367.96,10375.69,10178.46,10323.34,62257297
2014-07-30,10342.22,10495.07,10172.17,10265.26,110513308
2014-07-31,10276.87,10309.56,10113.57,10189.16,50070858
2014-08-01,10265.26,10295.51,9822.37,9968.49,139478064
2014-08-04,9852.43,10023.79,9833.78,9925.0,147839910
2014-08-05,9963.5,9979.07,9720.65,9754.07,82702271
2014-08-06,9813.04,9952.64,9709.76,9771.82,121401187
2014-08-07,9787.42,9797.47,9620.33,9760.35,113695233
2014-08-08,9693.74,9767.53,9427.48,9498.88,60724388
2014-08-11,9566.79,9876.62,9501.27,9845.23,102264845
2014-08-12,9886.57,10029.01,9505.09,9606.77,121191483
2014-08-13,9614.79,9695.53,9546.6,9600.45,135550709
2014-08-14,9700.91,10061.29,9569.44,9957.42,143722036
2014-08-15,10003.54,10095.95,9730.62,9825.28,101302208
2014-08-18,9784.92,9925.14,9503.58,9601.96,127607161
2014-08-19,9633.52,9655.75,9438.55,9449.53,66247241
2014-08-20,9469.06,9477.02,9332.76,9384.96,100752545
2014-08-21,9333.67,9424.96,9100.62,9212.02,88130237
2014-08-22,9207.59,9328.96,9146.79,9324.14,125331364
2014-08-25,9316.14,9394.39,9101.39,9207.8,116627264
2014-08-26,9185.9,9309.75,9058.32,9225.8,61948986
2014-08-27,9208.04,9331.54,8982.55,9043.02,54533166
2014-08-28,8990.26,8997.76,8862.93,8898.9,92242979
2014-08-29,8941.41,8950.76,8825.34,8925.45,86560856
2014-09-01,8939.39,9132.03,8877.71,9001.85,64751864
2014-09-02,9084.54,9172.12,9005.0,9120.2,101023799
2014-09-03,9059.52,9155.31,8818.6,8899.65,146504673
2014-09-04,8794.55,8812.99,8653.61,8724.9,112098857
2014-09-05,8706.79,8748.98,8426.65,8553.4,92146187
2014-09-08,8576.82,8874.5,8502.94,8790.98,126492934
2014-09-09,8846.56,8955.35,8806.01,8905.87,138242667
2014-09-10,8891.89,8938.94,8746.68,8784.41,89213035
2014-09-11,8836.13,8873.53,8720.4,8734.02,90983721
2014-09-12,8757.49,8879.71,8623.91,8702.59,131532029
2014-09-15,8648.8,8868.81,8609.89,8755.54,110517485
2014-09-16,8710.38,8788.12,8654.25,8749.53,52305350
2014-09-17,8754.96,8936.18,8679.32,8847.42,69609766
2014-09-18,8788.93,8906.7,8768.18,8838.14,147032711
2014-09-19,8833.27,9198.33,8743.16,9063.91,121562020
2014-09-22,9094.92,9386.81,8967.23,9303.56,63389421
2014-09-23,9247.55,9253.24,8906.05,9027.61,126639255
2014-09-24,9015.82,9042.98,8664.54,8778.45,55818570
2014-09-25,8774.01,8886.74,8621.39,8669.44,88529266
2014-09-26,8696.55,8896.87,8632.6,8844.93,128598588
2014-09-29,8766.79,8922.16,8761.12,8912.89,90503050
2014-09-30,8865.43,8908.99,8706.36,8829.7,69915454
2014-10-01,8877.07,8888.54,8721.94,8729.78,148958289
2014-10-02,8808.27,8912.14,8570.63,8600.38,111937580
2014-10-03,8565.97,8614.5,8419.72,8511.23,102560511
2014-10-06,8447.97,8571.26,8340.9,8489.71,50310959
2014-10-07,8500.99,8604.61,8347.92,8465.41,131803550
2014-10-08,8408.2,8498.46,8120.94,8190.66,75387628
2014-10-09,8143.35,8193.23,8045.03,8058.95,79906700
2014-10-10,8143.0,8177.56,8114.76,8167.78,74637969
2014-10-13,8107.11,8220.82,7971.43,8062.07,54494343
2014-10-14,8131.33,8189.34,7957.3,7982.48,104569904
2014-10-15,7926.52,7965.11,7661.68,7739.99,145859055
2014-10-16,7754.75,7838.65,7660.8,7756.81,103183111
2014-10-17,7809.2,7835.17,7742.77,7828.07,137392532
2014-10-20,7793.09,7910.34,7691.97,7890.27,101194546
2014-10-21,7938.23,8179.15,7841.64,8156.98,62035381
2014-10-22,8185.68,8475.33,8147.64,8417.64,112520793
2014-10-23,8369.86,8659.77,8263.55,8617.71,57844402
2014-10-24,8546.39,8667.71,8496.69,8565.14,56299062
2014-10-27,8495.94,8737.38,8457.16,8656.55,102458119
2014-10-28,8622.97,8669.38,8483.29,8596.3,71405453
2014-10-29,8534.19,8661.46,8266.87,8346.51,81376497
2014-10-30,8248.22,8291.84,7938.2,8008.81,64469628
2014-10-31,7954.13,8165.61,7924.84,8134.44,84042835
2014-11-03,8116.54,8206.99,8069.34,8087.8,107415160
2014-11-04,8142.79,8243.18,8021.65,8076.93,107293274
2014-11-05,8007.53,8082.36,7906.08,7997.15,92303911
2014-11-06,7949.0,8091.8,7871.05,8067.47,78267512
2014-11-07,7981.51,8217.62,7950.8,8192.97,128077298
2014-11-10,8204.0,8266.11,8053.45,8085.04,79096366
2014-11-11,8040.57,8341.01,8031.11,8242.18,122502237
2014-11-12,8201.83,8321.55,7917.93,7989.29,149508875
2014-11-13,8046.27,8253.8,7989.25,8247.72,71883430
2014-11-14,8338.3,8439.68,8327.83,8419.31,100103462
2014-11-17,8330.09,8580.32,8215.25,8487.19,84754808
2014-11-18,8519.9,8638.31,8397.23,8543.65,113926166
2014-11-19,8572.81,8715.75,8536.14,8671.04,64209744
2014-11-20,8696.49,8994.72,8669.08,8869.94,85394511
2014-11-21,8774.15,8847.45,8628.25,8700.32,109150591
2014-11-24,8628.09,8803.94,8581.31,8720.05,58601881
2014-11-25,8653.06,8662.42,8434.99,8557.87,142354224
2014-11-26,8525.67,8595.92,8379.78,8471.56,118066270
2014-11-27,8517.24,8552.06,8302.79,8337.07,75182800
2014-11-28,8327.34,8475.55,8300.68,8461.95,67447060
2014-12-01,8377.58,8637.72,8317.77,8618.51,118922513
2014-12-02,8523.77,8751.64,8451.18,8624.46,149689852
2014-12-03,8648.1,8853.32,8531.07,8736.11,110990495
2014-12-04,8810.55,9070.2,8717.54,9002.42,134460467
2014-12-05,9095.87,9200.84,9013.81,9149.5,133137998
2014-12-08,9175.25,9310.92,9128.31,9282.29,64682341
2014-12-09,9280.95,9304.72,9029.18,9098.67,102051034
2014-12-10,9152.93,9231.5,8987.24,9015.51,52880851
2014-12-11,8985.37,9008.67,8818.99,8871.76,100584537
2014-12-12,8909.9,9047.4,8791.87,9008.85,101338299
2014-12-15,9084.52,9114.79,8817.22,8916.84,142926459
2014-12-16,8925.31,9056.1,8720.45,8762.24,109434108
2014-12-17,8841.57,9062.85,8729.38,9018.49,116987497
2014-12-18,9020.35,9111.69,8980.4,9063.71,52793011
2014-12-19,9129.93,9184.03,8769.48,8861.69,118113730
2014-12-22,8900.9,9004.22,8628.27,8671.99,141519176
2014-12-23,8661.2,8753.7,8508.37,8535.12,107329583
2014-12-24,8562.71,8684.64,8336.18,8413.31,92484260
2014-12-25,8395.96,8455.23,8215.17,8279.1,92802943
2014-12-26,8337.67,8385.2,8145.31,8167.59,106151444
2014-12-29,8085.37,8153.04,8016.01,8036.55,131146225
2014-12-30,7965.92,8110.37,7854.81,8039.59,70254713
2014-12-31,8057.44,8099.16,7769.65,7872.29,105098084
2015-01-01,7819.08,7859.02,7567.74,7655.65,144104266
2015-01-02,7670.63,7701.65,7470.64,7547.56,70692256
2015-01-05,7573.96,7646.11,7389.42,7425.07,74143808
2015-01-06,7343.59,7382.96,7258.34,7289.39,119037849
2015-01-07,7206.65,7319.14,7182.72,7279.65,147153685
2015-01-08,7210.98,7361.78,7203.15,7277.91,86589276
2015-01-09,7290.82,7472.61,7196.73,7444.66,58621118
2015-01-12,7501.64,7597.9,7300.6,7314.27,73205676
2015-01-13,7363.79,7399.08,7233.41,7307.29,65119992
2015-01-14,7344.33,7457.73,7282.79,7361.22,121911907
2015-01-15,7361.13,7460.19,7302.92,7317.61,128228686
2015-01-16,7249.07,7311.17,7164.03,7173.7,91514064
2015-01-19,7257.86,7459.87,7183.33,7366.76,55715022
2015-01-20,7418.85,7522.4,7175.15,7275.37,116817345
2015-01-21,7265.28,7305.37,7228.61,7275.93,93928419
2015-01-22,7324.11,7599.52,7290.53,7526.15,103592573
2015-01-23,7571.12,7713.17,7519.54,7696.07,67354510
2015-01-26,7643.93,7733.0,7624.49,7716.63,108534862
2015-01-27,7773.79,7799.47,7618.39,7624.09,142633990
2015-01-28,7544.31,7615.0,7385.52,7446.68,65135451
2015-01-29,7407.61,7466.21,7303.07,7401.21,143954802
2015-01-30,7466.19,7563.32,7231.76,7282.55,104526122
2015-02-02,7297.95,7408.04,7233.42,7339.14,120712066
2015-02-03,7268.07,7345.3,7105.18,7120.19,123759721
2015-02-04,7038.15,7085.75,6875.05,6919.63,148985637
2015-02-05,6950.88,6954.57,6808.52,6812.46,76401764
2015-02-06,6853.0,6891.84,6810.22,6869.14,62933377
2015-02-09,6787.34,6876.84,6766.29,6841.02,82785604
2015-02-10,6904.45,7129.7,6900.8,7069.8,97684613
2015-02-11,7078.82,7125.25,6850.24,6935.19,72939969
2015-02-12,6961.82,7054.24,6952.32,6988.78,103433094
2015-02-13,6994.48,7081.41,6886.15,6966.03,82757933
2015-02-16,7025.84,7085.98,6797.5,6889.81,117323835
2015-02-17,6907.91,6990.45,6761.49,6860.39,78788381
2015-02-18,6912.19,6990.51,6819.99,6873.83,135228222
2015-02-19,6810.15,6921.13,6726.63,6863.73,104021354
2015-02-20,6810.52,6838.4,6734.31,6792.08,64584120
2015-02-23,6710.71,6729.16,6488.11,6539.34,71052222
2015-02-24,6492.44,6552.99,6373.17,6385.55,122553306
2015-02-25,6439.06,6552.79,6352.02,6528.34,111885996
2015-02-26,6565.5,6664.88,6516.82,6655.44,145059312
2015-02-27,6725.38,6893.4,6682.42,6820.73,114730322
2015-03-02,6819.59,6827.29,6577.64,6653.86,147086617
2015-03-03,6633.14,6669.71,6543.37,6665.77,122239506
2015-03-04,6669.39,6895.7,6642.14,6811.97,60074430
2015-03-05,6831.78,6879.24,6774.37,6818.29,111826632
2015-03-06,6886.73,7006.3,6824.03,6967.22,127786608
2015-03-09,7026.28,7145.81,6992.32,7086.68,138683176
2015-03-10,7086.25,7191.24,7009.11,7185.92,148231852
2015-03-11,7125.67,7167.32,6977.58,7078.98,103586934
2015-03-12,7084.73,7264.26,7044.84,7196.84,62643416
2015-03-13,7134.37,7169.81,7056.34,7112.21,125900715
2015-03-16,7178.97,7216.51,6968.65,7033.6,140081902
2015-03-17,7022.65,7162.12,6943.97,7080.15,68321214
2015-03-18,7093.63,7189.17,7025.55,7139.52,69155471
2015-03-19,7184.9,7249.99,7040.07,7146.97,58446205
2015-03-20,7192.33,7269.44,7186.48,7224.31,50516367
2015-03-23,7233.54,7310.92,7158.63,7274.9,84213454
2015-03-24,7285.22,7460.88,7251.56,7366.34,87017197
2015-03-25,7291.26,7383.78,7202.82,7295.22,90569855
2015-03-26,7227.38,7261.28,7159.39,7210.92,134545592
2015-03-27,7183.81,7247.98,7052.87,7140.14,64336847
2015-03-30,7225.35,7290.17,7129.13,7135.59,88925256
2015-03-31,7104.09,7249.78,7034.61,7228.69,102948689
2015-04-01,7293.9,7315.62,7126.97,7218.04,54214307
2015-04-02,7159.84,7211.04,6961.19,7004.99,88906764
2015-04-03,7013.88,7188.42,6955.01,7182.94,86313891
2015-04-06,7188.91,7246.72,6999.6,7082.23,50073117
2015-04-07,7091.79,7169.47,6998.28,7108.66,55522926
2015-04-08,7079.63,7166.81,6937.44,6996.85,133061227
2015-04-09,7012.8,7101.06,6922.76,7001.75,64225241
2015-04-10,7010.71,7102.2,6970.41,6975.38,110005818
2015-04-13,7023.64,7207.14,6998.45,7198.61,141222024
2015-04-14,7171.82,7246.0,7110.57,7124.65,130052851
2015-04-15,7100.01,7197.36,6874.03,6973.61,101996292
2015-04-16,6938.93,7044.01,6916.19,6963.06,108824263
2015-04-17,7043.07,7208.87,7009.5,7112.78,110240339
2015-04-20,7124.64,7178.92,7046.59,7125.78,52618007
2015-04-21,7152.05,7185.69,7057.4,7165.27,54686812
2015-04-22,7084.66,7165.05,7042.87,7140.36,142332689
2015-04-23,7075.73,7173.55,6927.43,6961.5,83831592
2015-04-24,6899.93,6947.21,6848.06,6939.39,139290377
2015-04-27,6913.23,7007.15,6837.42,6880.85,100227662
2015-04-28,6825.5,7047.58,6744.16,7005.7,66917610
2015-04-29,6941.27,7178.69,6893.9,7112.09,114114036
2015-04-30,7050.12,7317.22,7027.76,7233.05,74266570
2015-05-01,7167.93,7196.03,6858.82,6956.29,136908165
2015-05-04,6982.99,6989.46,6903.86,6957.67,114478238
2015-05-05,7024.6,7057.5,6859.27,6941.81,99978040
2015-05-06,6958.02,7036.71,6944.81,7000.09,81106335
2015-05-07,7005.87,7059.05,6915.38,6927.07,68411972
2015-05-08,6891.73,7011.88,6871.68,6986.28,129984645
2015-05-11,6911.9,7055.46,6842.45,7011.85,62268114
2015-05-12,7084.3,7161.51,6849.96,6900.67,135911762
2015-05-13,6841.58,7088.45,6795.94,7034.47,86332731
2015-05-14,7040.56,7088.57,7001.67,7059.82,93081879
2015-05-15,7095.8,7132.76,6997.76,7019.69,139737085
2015-05-18,6986.88,7101.87,6911.17,7062.87,91960195
2015-05-19,6995.31,7049.76,6782.09,6833.99,132536894
2015-05-20,6765.76,6802.11,6581.53,6589.81,135460732
2015-05-21,6518.19,6530.22,6398.21,6443.3,91239244
2015-05-22,6407.62,6444.84,6281.15,6303.94,68944305
2015-05-25,6273.31,6485.29,6192.57,6414.03,89701147
2015-05-26,6354.32,6511.15,6318.31,6464.68,90302933
2015-05-27,6496.08,6731.02,6468.34,6683.16,130937930
2015-05-28,6635.55,6685.85,6515.03,6569.21,79829291
2015-05-29,6521.16,6576.01,6435.27,6532.84,59213734
2015-06-01,6562.37,6626.96,6370.6,6459.86,74457130
2015-06-02,6448.56,6496.15,6217.82,6269.59,73499185
2015-06-03,6316.55,6373.66,6297.45,6338.08,122921170
2015-06-04,6334.31,6413.46,6106.11,6147.95,92408734
2015-06-05,6175.14,6189.17,6041.74,6106.02,104840518
2015-06-08,6080.63,6224.88,6013.32,6139.33,114777625
2015-06-09,6185.32,6298.52,6136.32,6290.81,64412290
2015-06-10,6269.11,6359.36,6240.59,6338.91,101206200
2015-06-11,6338.38,6472.31,6300.39,6427.84,71821826
2015-06-12,6442.11,6532.4,6307.66,6402.48,80129718
2015-06-15,6357.91,6415.26,6262.36,6318.26,100475340
2015-06-16,6337.83,6430.3,6276.82,6311.22,131817970
2015-06-17,6324.48,6362.9,6317.93,6357.05,56472544
2015-06-18,6361.97,6430.21,6305.52,6382.63,121308766
2015-06-19,6444.81,6641.9,6409.78,6573.44,62777482
2015-06-22,6605.67,6664.28,6552.36,6621.64,88586233
2015-06-23,6569.23,6598.89,6396.87,6488.35,119350676
2015-06-24,6456.83,6643.0,6390.87,6554.1,147200095
2015-06-25,6547.46,6566.94,6407.62,6496.67,99786086
2015-06-26,6547.17,6735.59,6476.5,6700.31,96778834
2015-06-29,6741.19,6795.23,6576.17,6590.09,129501960
